id,menu_id,page_number,image_id,full_height,full_width,placeholder
17667,18389,2,4000010197,3701,2967,1
17668,18389,1,468415,3713,2997,1
17677,18394,2,4000010202,1665,2938,1
17678,18394,1,468420,1641,2889,1
17731,18411,2,4000013882,2837,2132,1
17732,18411,1,471576,2819,2058,1
17733,18412,2,4000013888,3160,2188,1
17734,18412,1,471582,3177,2247,1
17794,18435,2,4000013430,3075,2193,1
17795,18435,1,471221,3111,2216,1
17796,18436,2,4000013431,5205,2739,1
17797,18436,3,4000013432,5175,2865,1
17798,18436,4,4000013433,5112,2835,1
17799,18436,1,471222,5084,2837,1
17800,18437,2,4000013434,3335,2284,1
17801,18437,1,471224,3361,2278,1
17802,18438,2,4000009918,2733,2029,1
17803,18438,1,468232,2798,2032,1
17804,18439,2,4000009919,3304,2198,1
17805,18439,1,468234,3291,2209,1
17806,18440,2,4000009920,2719,2343,1
17807,18440,1,468235,2732,2333,1
17808,18441,2,4000009921,3054,1885,1
17809,18441,3,4000009922,3068,2008,1
17810,18441,4,4000009923,3031,2132,1
17811,18441,1,468236,3106,2179,1
17812,18442,2,4000009924,3335,2316,1
17813,18442,1,468237,3336,2338,1
17814,18443,2,4000009925,2338,1580,1
17815,18443,1,468238,2325,1547,1
17816,18444,2,4000009926,2661,1968,1
17817,18444,1,468239,2646,1968,1
17818,18445,2,4000009930,3039,1865,1
17819,18445,3,4000009931,3214,1828,1
17820,18445,4,4000009932,3366,1886,1
17821,18445,1,468241,3353,1846,1
17830,18447,2,4000009952,3546,2326,1
17831,18447,1,468253,3536,2356,1
17832,18448,2,4000009953,3559,2255,1
17833,18448,3,4000009954,3550,2235,1
17834,18448,4,4000009955,3546,2330,1
17835,18448,1,468254,3529,2318,1
17836,18449,2,4000009956,2697,1943,1
17837,18449,3,4000009957,2698,1915,1
17838,18449,4,4000009958,2738,2070,1
17839,18449,1,468255,2678,2020,1
17840,18450,2,4000010250,2522,1937,1
17841,18450,3,4000010251,2501,1954,1
17842,18450,4,4000010252,2515,2067,1
17843,18450,1,468448,2527,2065,1
17844,18451,2,4000010253,2619,1829,1
17845,18451,3,4000010254,2573,1843,1
17846,18451,4,4000010255,2582,1946,1
17847,18451,1,468449,2561,1947,1
17856,18455,2,4000010261,1319,1603,1
17857,18455,3,4000010262,1310,1603,1
17858,18455,4,4000010263,1323,1604,1
17859,18455,5,4000010264,1310,1619,1
17860,18455,6,4000010265,1344,1606,1
17861,18455,7,4000010266,1336,1620,1
17862,18455,8,4000010267,1332,1611,1
17863,18455,9,4000010268,1328,1629,1
17864,18455,10,4000010269,1349,1624,1
17865,18455,11,4000010270,1332,1615,1
17866,18455,12,4000010271,1349,1623,1
17867,18455,13,4000010272,1327,1615,1
17868,18455,14,4000010273,1341,1631,1
17869,18455,15,4000010274,1352,1611,1
17870,18455,16,4000010275,1319,1754,1
17871,18455,1,468453,1314,1726,1
17872,18456,2,4000010276,2317,1349,1
17873,18456,3,4000010277,2290,1330,1
17874,18456,4,4000010278,2333,1454,1
17875,18456,1,468454,2303,1429,1
17878,18458,2,4000010281,3302,2187,1
17879,18458,3,4000010282,3302,2201,1
17880,18458,4,4000010283,3331,2303,1
17881,18458,1,468457,3335,2336,1
17882,18459,2,4000010284,3847,1538,1
17883,18459,1,468458,3851,1535,1
17896,18464,2,4000010293,2902,1908,1
17897,18464,1,468463,2848,1878,1
17898,18465,2,4000010294,4622,2758,1
17899,18465,3,4000010295,4634,2794,1
17900,18465,4,4000010296,4659,3003,1
17901,18465,1,468464,4609,2981,1
17902,18466,2,4000010297,2842,2145,1
17903,18466,3,4000010298,2829,2171,1
17904,18466,4,4000010299,2821,2264,1
17905,18466,1,468465,2837,2282,1
17906,18467,2,4000010300,4559,2772,1
17907,18467,3,4000010301,4549,2799,1
17908,18467,4,4000010302,4597,3025,1
17909,18467,1,468466,4561,2989,1
17910,18468,2,4000010303,5343,3072,1
17911,18468,1,468467,5325,3077,1
17912,18469,2,4000010304,2604,1416,1
17913,18469,3,4000010305,2627,2411,1
17914,18469,4,4000010306,2626,2377,1
17915,18469,1,468468,2592,1775,1
17916,18470,2,4000010312,2891,2230,1
17917,18470,3,4000010313,2891,2194,1
17918,18470,4,4000010314,2880,2290,1
17919,18470,1,468470,2927,2184,1
17920,18471,2,4000011219,4929,3653,1
17921,18471,1,475966,4933,3664,1
17930,18473,2,4000010517,2927,2041,1
17931,18473,1,468652,2939,2036,1
17932,18474,2,4000010518,3321,2150,1
17933,18474,1,468653,3336,2123,1
17934,18475,2,4000010520,3224,2282,1
17935,18475,1,468655,3236,2285,1
17940,18477,2,4000010528,1954,3010,1
17941,18477,1,468659,3051,1960,1
17968,18489,2,4000010756,3008,1690,1
17969,18489,3,4000010757,3034,1692,1
17970,18489,4,4000010758,3009,1679,1
17971,18489,1,468828,3003,1696,1
18018,18507,2,4000011441,4138,3095,1
18019,18507,3,4000011442,4073,3148,1
18020,18507,4,4000011443,4093,3292,1
18021,18507,1,476147,4049,3275,1
18028,18511,2,4000011684,3790,2309,1
18029,18511,1,476268,3784,2401,1
18034,18514,2,4000011687,3211,1998,1
18035,18514,3,4000011688,3203,1999,1
18036,18514,4,4000011689,3241,2158,1
18037,18514,1,476272,3224,2153,1
18038,18515,2,4000011690,3174,2079,1
18039,18515,3,4000011691,3149,2069,1
18040,18515,4,4000011692,3189,2031,1
18041,18515,5,4000011693,3164,2630,1
18042,18515,1,476273,3151,2549,1
18130,18536,2,4000011758,3037,1969,1
18131,18536,1,476292,3026,1929,1
18132,18537,2,4000011778,2733,1629,1
18133,18537,1,476298,2733,1616,1
18174,18547,2,4000011826,4580,2943,1
18175,18547,1,476321,4622,3001,1
18180,18549,2,4000011833,3439,2145,1
18181,18549,3,4000011834,3441,2206,1
18182,18549,4,4000011835,3467,2278,1
18183,18549,1,476324,3436,2287,1
18184,18550,2,4000011836,2902,2119,1
18185,18550,3,4000011837,2927,2132,1
18186,18550,4,4000011838,2914,2205,1
18187,18550,1,476325,2876,2239,1
18208,18556,2,4000011856,3276,2458,1
18209,18556,1,476334,3318,2428,1
18210,18557,2,4000011857,3345,2179,1
18211,18557,1,476335,3331,2170,1
18232,18568,2,4000013455,3368,2226,1
18233,18568,1,471241,3377,2267,1
18310,18587,2,4000015518,3138,2783,1
18311,18587,1,471811,3123,2815,1
18316,18590,2,4000015522,3464,2518,1
18317,18590,1,471815,3455,2477,1
18334,18596,2,4000015543,3248,2789,1
18335,18596,1,471826,3234,2727,1
18336,18597,2,4000015544,3331,2643,1
18337,18597,1,471827,3306,2621,1
18338,18598,2,4000015545,3586,3137,1
18339,18598,1,471828,3586,3194,1
18346,18601,2,4000015550,3151,2210,1
18347,18601,1,471831,3161,2265,1
18356,18603,2,4000019514,2337,1656,1
18357,18603,1,473878,2310,1637,1
18358,18604,2,4000019515,3310,2718,1
18359,18604,1,473879,3306,2712,1
18376,18612,2,4000014995,3603,2778,1
18377,18612,1,469728,3626,2781,1
18392,18618,2,4000015323,3336,2024,1
18393,18618,1,469910,3330,2015,1
18414,18627,2,4000014556,3018,1951,1
18415,18627,3,4000014557,3026,1999,1
18416,18627,4,4000014558,3018,1998,1
18417,18627,5,4000014559,3022,2028,1
18418,18627,6,4000014560,3017,1951,1
18419,18627,7,4000014561,2976,1945,1
18420,18627,8,4000014562,3022,1976,1
18421,18627,9,4000014563,3031,1973,1
18422,18627,10,4000014564,3005,1972,1
18423,18627,11,4000014565,3052,1964,1
18424,18627,12,4000014566,3000,2291,1
18425,18627,1,469437,3069,2276,1
18502,18641,2,4000015339,3689,1766,1
18503,18641,1,469921,3672,1758,1
18518,18644,2,4000015355,2742,1706,1
18519,18644,3,4000015356,2704,1723,1
18520,18644,4,4000015357,2717,1678,1
18521,18644,5,4000015358,2723,1741,1
18522,18644,6,4000015359,2730,1685,1
18523,18644,7,4000015360,2712,1693,1
18524,18644,8,4000015361,2729,1942,1
18525,18644,1,469931,2762,2311,1
18526,18645,2,4000015365,4240,3062,1
18527,18645,1,469936,4209,2983,1
18534,18648,2,4000015612,2965,2353,1
18535,18648,1,471857,2974,2290,1
18572,18666,2,4000015646,3254,2355,1
18573,18666,1,471883,3244,2310,1
18576,18668,2,4000015649,3112,2282,1
18577,18668,1,471886,3150,2305,1
18590,18671,2,4000019534,4121,3174,1
18591,18671,1,473886,4094,3162,1
18607,18674,2,4000019549,4102,3000,1
18608,18674,1,473890,4093,2974,1
18617,18676,2,4000019557,4170,1227,1
18618,18676,3,4000019558,4162,1246,1
18619,18676,4,4000019559,4185,2069,1
18620,18676,1,473892,4175,1442,1
18621,18677,2,4000019567,4095,2943,1
18622,18677,1,473893,4109,2927,1
18627,18679,2,4000019573,3609,2809,1
18628,18679,1,473896,3598,2748,1
18632,18681,2,4000019586,3800,3301,1
18633,18681,1,473898,3810,3307,1
18638,18683,2,4000019590,3316,2201,1
18639,18683,1,473900,3314,2224,1
18640,18684,2,4000019594,3576,3073,1
18641,18684,1,473902,3577,3047,1
18656,18692,2,4000014835,2256,1106,1
18657,18692,1,469618,2249,1119,1
18666,18696,2,4000014224,3177,2174,1
18667,18696,3,4000014225,3159,2196,1
18668,18696,4,4000014226,3181,2415,1
18669,18696,1,469143,3207,2417,1
18718,18713,2,4000014425,3301,2717,1
18719,18713,1,469288,3302,2140,1
18720,18714,2,4000014426,2332,3259,1
18721,18714,3,4000014427,2475,3211,1
18722,18714,4,4000014428,2514,3217,1
18723,18714,5,4000014429,2470,3238,1
18724,18714,6,4000014430,2890,3228,1
18725,18714,7,4000014431,1885,2878,1
18726,18714,8,4000014432,1902,2857,1
18727,18714,1,469289,2892,3247,1
18730,18716,2,4000014434,2463,1684,1
18731,18716,1,469291,2475,1718,1
18742,18720,2,4000014443,3528,5040,1
18743,18720,3,4000014444,3555,4941,1
18744,18720,4,4000014445,3717,4935,1
18745,18720,1,469296,3761,4978,1
18788,18739,2,4000014254,2295,1482,1
18789,18739,1,469169,2282,1472,1
18790,18740,2,4000014255,2661,1904,1
18791,18740,1,469170,2717,2062,1
18882,18779,2,4000015399,2381,3331,1
18883,18779,1,469966,2381,3813,1
18888,18781,2,4000017024,2118,3317,1
18889,18781,1,472332,2114,3150,1
19035,18820,2,4000015129,3258,1786,1
19036,18820,1,469805,3265,1720,1
19037,18821,2,4000015130,3931,1927,1
19038,18821,1,469806,3937,1923,1
19045,18824,2,4000015149,2811,1942,1
19046,18824,1,469817,2807,1951,1
19047,18825,2,4000015150,2299,2996,1
19048,18825,1,469818,3030,2340,1
19059,18829,2,4000014524,2919,2028,1
19060,18829,1,469350,2901,1977,1
19065,18832,2,4000015422,2368,1745,1
19066,18832,1,469987,2339,1723,1
19067,18833,2,4000015423,2326,1723,1
19068,18833,1,469988,2357,1751,1
19069,18834,2,4000015424,2321,1680,1
19070,18834,1,469989,2313,1701,1
19071,18835,2,4000015425,2719,2303,1
19072,18835,1,469990,2738,2318,1
19073,18836,2,4000015431,2732,2300,1
19074,18836,1,469994,2734,2312,1
19077,18838,2,4000015434,3155,2230,1
19078,18838,1,469997,3198,2317,1
19083,18840,2,4000014674,2965,2334,1
19084,18840,1,469507,2983,2329,1
19087,18842,2,4000014678,3142,2208,1
19088,18842,1,469511,3173,2252,1
19089,18843,2,4000014681,3362,1949,1
19090,18843,1,469512,3371,1922,1
19091,18844,2,4000014693,3168,2252,1
19092,18844,1,469520,3162,2255,1
19113,18846,2,4000015164,2336,3017,1
19114,18846,1,469828,3026,2333,1
19121,18849,2,4000017069,3121,2298,1
19122,18849,1,472342,3150,2303,1
19123,18850,2,4000017070,3276,2417,1
19124,18850,1,472343,3278,2402,1
19125,18851,2,4000017071,2500,1873,1
19126,18851,3,4000017072,2485,1856,1
19127,18851,4,4000017073,2500,1822,1
19128,18851,5,4000017074,2481,1826,1
19129,18851,6,4000017075,2530,1880,1
19130,18851,7,4000017076,2487,1849,1
19131,18851,8,4000017077,2514,2390,1
19132,18851,1,472344,2497,2132,1
19133,18852,2,4000017078,2933,2184,1
19134,18852,3,4000017079,2953,2209,1
19135,18852,4,4000017080,2944,2221,1
19136,18852,5,4000017081,2949,2193,1
19137,18852,6,4000017082,2949,2188,1
19138,18852,7,4000017083,2932,2200,1
19139,18852,8,4000017084,2966,2432,1
19140,18852,1,472345,2987,2375,1
19141,18853,2,4000017085,3230,2336,1
19142,18853,1,472346,3210,2349,1
19143,18854,2,4000017086,3419,2503,1
19144,18854,1,472347,3411,2532,1
19145,18855,2,4000017088,3206,2316,1
19146,18855,1,472349,3197,2333,1
19147,18856,2,4000017089,3481,2597,1
19148,18856,1,472350,3456,2596,1
19157,18859,2,4000017096,3097,2345,1
19158,18859,1,472353,3096,2028,1
19160,18860,1,472354,3731,3022,1
19161,18861,2,4000017100,4526,3397,1
19162,18861,1,472355,4506,3404,1
19163,18862,2,4000017101,3314,2347,1
19164,18862,1,472356,3313,2337,1
19165,18863,2,4000017102,3319,2527,1
19166,18863,1,472357,3314,2532,1
19167,18864,3,1697035,3978,6448,1
19168,18864,2,4000017104,4393,3740,1
19169,18864,1,472359,4423,3392,1
19178,18868,2,4000015462,3293,2527,1
19179,18868,1,470021,3305,2492,1
19194,18873,2,4000017135,3142,2220,1
19195,18873,1,472366,3105,2156,1
19196,18874,2,4000017140,4023,1981,1
19197,18874,3,4000017141,4041,2893,1
19198,18874,4,4000017142,4035,2294,1
19199,18874,1,472367,4058,2308,1
19208,18877,2,4000017149,3645,1675,1
19209,18877,3,4000017150,3606,1623,1
19210,18877,4,4000017151,3603,1663,1
19211,18877,5,4000017152,3607,1749,1
19212,18877,6,4000017153,3624,1727,1
19213,18877,1,472370,3616,1732,1
19214,18878,2,4000017154,4117,3055,1
19215,18878,3,4000017155,4153,2998,1
19216,18878,4,4000017156,4132,2954,1
19217,18878,5,4000017157,4152,2896,1
19218,18878,6,4000017158,4118,2967,1
19219,18878,7,4000017159,4115,3322,1
19220,18878,8,4000017160,4114,3288,1
19221,18878,1,472371,4127,3025,1
19222,18879,2,4000017161,3030,2101,1
19223,18879,1,472372,3035,2091,1
19226,18881,1,472374,4113,3311,1
19227,18882,2,4000018482,4610,2227,1
19228,18882,1,473518,4529,2233,1
19255,18888,2,4000014327,3126,2708,1
19256,18888,1,469222,3125,2639,1
19257,18889,2,4000014339,3530,2527,1
19258,18889,1,469230,3574,2575,1
19321,18903,2,4000014376,2476,1663,1
19322,18903,1,469235,2513,1669,1
19331,18905,2,4000014384,2192,1981,1
19332,18905,1,469239,2209,1945,1
19333,18906,2,4000014390,3071,1892,1
19334,18906,1,469245,3077,1886,1
19335,18907,2,4000014393,2562,4308,1
19336,18907,1,469246,2600,4318,1
19337,18908,2,4000014394,3157,1964,1
19338,18908,1,469247,3162,1948,1
19339,18909,2,4000015204,2923,1907,1
19340,18909,1,469854,2897,1886,1
19365,18911,2,4000015463,3955,2918,1
19366,18911,1,470022,3947,2901,1
19393,18917,2,4000015486,3058,2875,1
19394,18917,1,470029,3001,2905,1
19395,18918,2,4000015487,3347,3382,1
19396,18918,1,470030,3352,3225,1
19467,18947,2,4000021698,4025,3886,1
19468,18947,1,473121,4039,3790,1
19509,18956,2,4000021733,1530,2377,1
19510,18956,1,473132,1538,2394,1
19511,18957,2,4000021734,3513,2724,1
19512,18957,1,473133,3454,2686,1
19513,18958,2,4000021735,2725,1753,1
19514,18958,3,4000021736,2584,1754,1
19515,18958,4,4000021737,2622,1741,1
19516,18958,5,4000021738,2600,1681,1
19517,18958,6,4000021739,2633,1696,1
19518,18958,7,4000021740,2605,1727,1
19519,18958,8,4000021741,2596,1706,1
19520,18958,9,4000021742,2587,1714,1
19521,18958,10,4000021743,2642,1726,1
19522,18958,11,4000021744,2600,1683,1
19523,18958,12,4000021745,2570,1687,1
19524,18958,13,4000021746,2592,1654,1
19525,18958,14,4000021747,2589,1758,1
19526,18958,15,4000021748,2699,1758,1
19527,18958,16,4000021749,2715,1870,1
19528,18958,1,473134,2703,1874,1
19535,18962,2,4000021753,4112,2471,1
19536,18962,3,4000021754,4097,2510,1
19537,18962,4,4000021755,4128,2660,1
19538,18962,1,473138,4122,2618,1
19539,18963,2,4000021756,2627,1426,1
19540,18963,1,473139,2635,1422,1
19541,18964,2,4000021757,2911,2028,1
19542,18964,3,4000021758,2914,2020,1
19543,18964,4,4000021759,2932,2110,1
19544,18964,1,473140,2936,2114,1
19545,18965,2,4000021760,2747,2354,1
19546,18965,3,4000021761,2788,3478,1
19547,18965,4,4000021762,2708,2021,1
19548,18965,5,4000021763,2743,2007,1
19549,18965,6,4000021764,2711,3639,1
19550,18965,1,473141,2755,3658,1
19551,18966,2,4000021765,1844,1066,1
19552,18966,1,473142,1807,1048,1
19553,18967,2,4000021766,3013,2420,1
19554,18967,1,473143,2973,2360,1
19555,18968,2,4000021767,2935,2128,1
19556,18968,1,473144,2904,2101,1
19557,18969,2,4000021768,3392,2888,1
19558,18969,1,473145,3400,2906,1
19563,18971,2,4000021772,2974,2273,1
19564,18971,1,473147,3032,2245,1
19569,18973,2,4000021776,3289,2300,1
19570,18973,1,473149,3290,2289,1
19583,18975,2,4000021788,3327,2312,1
19584,18975,1,473151,3336,2312,1
19585,18976,2,4000021789,3121,2127,1
19586,18976,1,473152,3138,2136,1
19589,18978,2,4000021791,4239,2996,1
19590,18978,1,473158,4284,2929,1
19597,18980,2,4000021797,2884,1680,1
19598,18980,1,473160,2863,1710,1
19599,18981,2,4000021798,3308,2365,1
19600,18981,1,473161,3293,2372,1
19603,18983,2,4000021800,3630,2159,1
19604,18983,3,4000021801,3615,2162,1
19605,18983,4,4000021802,3624,2140,1
19606,18983,5,4000021803,3620,2145,1
19607,18983,6,4000021804,3615,2110,1
19608,18983,7,4000021805,3607,2140,1
19609,18983,8,4000021806,3601,2138,1
19610,18983,9,4000021807,3614,2156,1
19611,18983,10,4000021808,3607,2149,1
19612,18983,11,4000021809,3598,2161,1
19613,18983,12,4000021810,3624,2123,1
19614,18983,13,4000021811,3594,2162,1
19615,18983,14,4000021812,3600,2139,1
19616,18983,15,4000021813,3627,2157,1
19617,18983,16,4000021814,3605,2311,1
19618,18983,1,473163,3622,2302,1
19621,18985,2,4000021816,2811,2338,1
19622,18985,1,473165,2860,2219,1
19623,18986,2,4000021817,3624,2428,1
19624,18986,1,473166,3649,2427,1
19633,18988,2,4000021828,2298,1675,1
19634,18988,1,473169,2316,1671,1
19672,18996,2,4000021868,3517,2727,1
19673,18996,1,473177,3554,2667,1
19686,18999,2,4000021879,2865,2498,1
19687,18999,3,4000021880,2891,2533,1
19688,18999,4,4000021881,2914,2647,1
19689,18999,1,473180,2949,2624,1
19696,19002,2,4000021886,5118,4153,1
19697,19002,1,473183,5127,4090,1
19698,19003,2,4000021890,3594,2690,1
19699,19003,1,473185,3590,2668,1
19702,19005,2,4000021892,3725,3094,1
19703,19005,1,473187,3743,3085,1
19708,19008,2,4000021904,3921,2677,1
19709,19008,1,473191,3923,2676,1
19710,19009,2,4000021905,4230,2972,1
19711,19009,1,473192,4226,2944,1
19712,19010,2,4000021906,3302,2415,1
19713,19010,1,473193,3310,2420,1
19730,19013,2,4000021923,4197,3559,1
19731,19013,1,473198,4151,3578,1
19732,19014,2,4000021924,3512,2574,1
19733,19014,1,473199,3559,2595,1
19742,19016,2,4000021932,5176,4242,1
19743,19016,1,473201,5178,4128,1
19744,19017,2,4000021939,4244,2489,1
19745,19017,1,473202,4268,2483,1
19782,19023,2,4000021971,2698,1753,1
19783,19023,3,4000021972,2699,1770,1
19784,19023,4,4000021973,2681,1856,1
19785,19023,1,473209,2687,1830,1
19818,19027,2,4000022005,5600,3978,1
19819,19027,1,473215,5527,4053,1
19866,19049,2,4000014510,3091,2196,1
19867,19049,1,469340,3121,2192,1
19914,19068,2,4000013664,3100,2196,1
19915,19068,1,471432,3091,2188,1
19954,19087,2,4000014469,3370,2269,1
19955,19087,1,469311,3389,2291,1
19964,19091,2,4000014475,3288,2463,1
19965,19091,1,469315,3287,2443,1
19982,19097,2,4000015397,3447,2351,1
19983,19097,1,469964,3433,2290,1
19998,19104,2,4000008392,2897,1857,1
19999,19104,3,4000008393,2858,1835,1
20000,19104,4,4000008394,2859,1972,1
20001,19104,1,466404,2849,2006,1
20002,19105,2,4000008397,1864,2765,1
20003,19105,1,466409,2738,1882,1
20008,19108,2,4000010128,2762,1957,1
20009,19108,1,468365,2772,1947,1
20010,19109,2,4000010129,2785,1921,1
20011,19109,1,468366,2755,1921,1
20012,19110,2,4000010138,2802,1951,1
20013,19110,1,468369,2779,1941,1
20020,19113,2,4000010886,3238,2639,1
20021,19113,1,468905,3220,2613,1
20024,19115,2,4000009701,3598,2417,1
20025,19115,1,467233,3581,2403,1
20030,19117,2,4000009710,3437,2290,1
20031,19117,1,467238,3436,2292,1
20032,19118,2,4000009711,3407,2298,1
20033,19118,1,467239,3421,2307,1
20034,19119,2,4000009712,3098,2182,1
20035,19119,1,467240,3118,2193,1
20056,19128,2,4000009967,3564,2377,1
20057,19128,1,468263,3599,2389,1
20066,19132,2,4000009973,3594,2394,1
20067,19132,1,468267,3601,2387,1
20078,19137,2,4000009980,3493,2129,1
20079,19137,3,4000009981,3532,2140,1
20080,19137,4,4000009982,3546,2292,1
20081,19137,1,468272,3547,2299,1
20082,19138,2,4000009988,3611,2411,1
20083,19138,1,468275,3597,2368,1
20084,19139,2,4000009989,3615,2423,1
20085,19139,1,468276,3592,2385,1
20086,19140,2,4000009990,3593,2260,1
20087,19140,3,4000009991,3620,2355,1
20088,19140,4,4000009992,3606,2352,1
20089,19140,1,468277,3590,2368,1
20092,19142,2,4000011112,3237,2625,1
20093,19142,1,469045,3249,2617,1
20094,19143,2,4000011113,3280,2295,1
20095,19143,1,469046,3259,2299,1
20096,19144,2,4000011114,3241,2273,1
20097,19144,1,469047,3220,2302,1
20098,19145,2,4000011115,3928,4448,1
20099,19145,1,469048,3895,4466,1
20102,19147,2,4000011121,3207,2286,1
20103,19147,1,469056,3228,2296,1
20114,19153,2,4000011122,3237,2278,1
20115,19153,1,469057,3241,2300,1
20116,19154,2,4000011123,3977,4244,1
20117,19154,1,469058,3969,4267,1
20118,19155,2,4000011124,3256,2638,1
20119,19155,1,469059,3253,2623,1
20120,19156,2,4000011125,3262,2622,1
20121,19156,1,469060,3242,2596,1
20130,19161,2,4000011142,3215,2291,1
20131,19161,1,469071,3213,2312,1
20132,19162,2,4000011143,3219,2304,1
20133,19162,1,469072,3227,2311,1
20134,19163,2,4000011145,3214,2267,1
20135,19163,1,469073,3240,2271,1
20138,19165,2,4000011147,3259,2660,1
20139,19165,1,469078,3244,2652,1
20144,19168,2,4000011152,3221,2274,1
20145,19168,1,469083,3232,2271,1
20190,19188,2,4000014126,3405,2304,1
20191,19188,1,471734,3389,2336,1
20192,19189,2,4000014127,3140,2095,1
20193,19189,3,4000014128,3140,2129,1
20194,19189,4,4000014129,3150,2238,1
20195,19189,1,471735,3146,2231,1
20218,19200,2,4000014132,3123,2095,1
20219,19200,3,4000014133,3136,2083,1
20220,19200,4,4000014134,3159,2212,1
20221,19200,1,471738,3137,2221,1
20222,19201,2,4000014135,3120,2222,1
20223,19201,1,471739,3143,2244,1
20224,19202,2,4000014137,2930,2165,1
20225,19202,3,4000014138,2943,2192,1
